Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2024-12-18,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,36,185,0.19459459459459461
2024-12-19,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,431.05000000000001136868377216160297393799,105,395,0.26582278481012656
2024-12-19,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,46.41000000000000058619775700208265334367,9,22,0.40909090909090912
2024-12-19,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,72.64999999999999917739412769179807582988,19,37,0.51351351351351349
2024-12-19,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,9.59999999999999964472863211994990706444,0,0,0.0
2024-12-19,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,19.36999999999999921840299066388979554177,0,0,0.0
2024-12-19,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,12.59000000000000071137540302856905327644,0,0,0.0
2024-12-19,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,24.01999999999999957367435854393988847733,2,4,0.5
2024-12-19,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.0300000000000011368683772161602973938,4,8,0.5
2024-12-19,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,26,156,0.16666666666666666
2024-12-20,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,424.1299999999999954525264911353588104248,98,428,0.22897196261682243
2024-12-20,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,47.96000000000000051958437552457326091826,9,25,0.36
2024-12-20,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,73.12000000000000201477723393850283173379,9,31,0.29032258064516131
2024-12-20,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,9.83000000000000007105427357601001858711,0,0,0.0
2024-12-20,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,19.58999999999999985789145284797996282577,0,0,0.0
2024-12-20,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,12.47999999999999987121412914348184131086,0,0,0.0
2024-12-20,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,23.98000000000000042632564145606011152267,0,1,0.0
2024-12-20,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,19.96000000000000085265128291212022304535,3,4,0.75
2024-12-20,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,34,186,0.18279569892473119
2024-12-21,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,419.6200000000000045474735088646411895752,90,394,0.22842639593908629
2024-12-21,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,46.38999999999999945821116398292360827328,14,27,0.51851851851851849
2024-12-21,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,75.28000000000000211525241766707949864212,8,34,0.23529411764705882
2024-12-21,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,10.09999999999999964472863211994990706444,0,0,0.0
2024-12-21,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,20.00999999999999978683717927196994423866,0,0,0.0
2024-12-21,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,12.18000000000000028477220581635265261866,0,0,0.0
