Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2025-03-18,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,4,1,4.0
2025-03-16,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,2,0,0.0
2025-03-05,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,2,0,0.0
2025-03-12,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,4,0,0.0
2025-03-04,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,2,1,2.0
2025-03-14,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,0,1,0.0
2025-03-13,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,1,1,1.0
2025-03-11,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,5,0,0.0
2025-03-15,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,2,1,2.0
2025-03-10,BOOMIT_PEIG_EC_GADS_RETAR_ANDROID_(REF)_RMKT_REGIST_UAC,Google Ads,0,3,0,0.0
2025-03-14,BOOMIT_PEIG_EC_GADS_RETAR_IOS_(REF)_RMKT_REGIST_UAC,Google Ads,0,1,0,0.0
2025-03-10,BOOMIT_PEIG_EC_GADS_RETAR_IOS_(REF)_RMKT_REGIST_UAC,Google Ads,0,0,1,0.0
2025-03-09,BOOMIT_PEIG_EC_GADS_RETAR_IOS_(REF)_RMKT_REGIST_UAC,Google Ads,0,0,1,0.0
2025-03-16,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,120.16999999999999682032125747355166822672,11,15,0.73333333333333328
2025-03-14,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,80.80999999999999516830939683131873607636,10,20,0.5
2025-03-18,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,75.88999999999999379607373839462525211275,14,18,0.77777777777777779
